row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,revenue,units_sold,price,competitor_price,discount_percentage,sales_date,market_average_value_x,market_average_value_y,avg_market_sales_x,avg_market_quantity_x,avg_market_sales_y,avg_market_quantity_y
8248,CA-2015-129217,5/10/2015,5/10/2015,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,36.784,2,0.2,3.6784,36.784,2,18.392,19.3116,20.0,5/10/2015,0.0,0.0,0.0,0.0,,
8249,CA-2016-133816,5/10/2016,5/13/2016,Second Class,CS-12400,Christopher Schild,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,743.988,2,0.4,-123.998,743.988,2,371.994,390.59370000000007,40.0,5/10/2016,0.0,0.0,0.0,0.0,,
8250,CA-2015-140221,3/5/2015,3/9/2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",11.212,2,0.8,-16.818,11.212,2,5.606,5.8863,80.0,3/5/2015,0.0,0.0,0.0,0.0,,
8251,CA-2015-140221,3/5/2015,3/9/2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,2,0.6,-1.8848,4.712,2,2.356,2.4737999999999998,60.0,3/5/2015,0.0,0.0,0.0,0.0,,
8252,CA-2015-140221,3/5/2015,3/9/2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,5,0.8,-470.548,180.98,5,36.196,38.0058,80.0,3/5/2015,0.0,0.0,0.0,0.0,,
8253,CA-2015-140221,3/5/2015,3/9/2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2,0.2,6.0416,60.416,2,30.208,31.7184,20.0,3/5/2015,0.0,0.0,0.0,0.0,,
8254,CA-2017-152310,8/12/2017,8/19/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,1,0.0,89.997,299.99,1,299.99,314.9895,0.0,8/12/2017,0.0,0.0,0.0,0.0,,
8255,CA-2017-152310,8/12/2017,8/19/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,192.16,4,0.0,92.2368,192.16,4,48.04,50.442,0.0,8/12/2017,0.0,0.0,0.0,0.0,,
8256,CA-2017-152310,8/12/2017,8/19/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,242.624,8,0.2,27.2952,242.624,8,30.328,31.8444,20.0,8/12/2017,0.0,0.0,0.0,0.0,,
8257,CA-2017-152310,8/12/2017,8/19/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,0.0,11.685,46.74,3,15.58,16.359,0.0,8/12/2017,0.0,0.0,0.0,0.0,,
8258,CA-2017-152310,8/12/2017,8/19/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",174.95,5,0.0,12.2465,174.95,5,34.989999999999995,36.7395,0.0,8/12/2017,0.0,0.0,0.0,0.0,,
8259,CA-2017-152310,8/12/2017,8/19/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,100.704,6,0.2,37.764,100.704,6,16.784,17.6232,20.0,8/12/2017,0.0,0.0,0.0,0.0,,
8260,CA-2016-118101,6/26/2016,6/26/2016,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,9,0.0,180.7659,368.91,9,40.99,43.039500000000004,0.0,6/26/2016,0.0,0.0,0.0,0.0,,
8261,CA-2016-118101,6/26/2016,6/26/2016,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,8.02,1,0.0,3.7694,8.02,1,8.02,8.421,0.0,6/26/2016,0.0,0.0,0.0,0.0,,
8262,CA-2016-118101,6/26/2016,6/26/2016,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",171.04,4,0.0,44.4704,171.04,4,42.76,44.898,0.0,6/26/2016,0.0,0.0,0.0,0.0,,
8263,CA-2016-100307,12/15/2016,12/19/2016,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Fayetteville,Arkansas,72701,South,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,19.44,3,0.0,9.3312,19.44,3,6.48,6.804000000000001,0.0,12/15/2016,0.0,0.0,0.0,0.0,,
8264,CA-2015-138457,9/13/2015,9/17/2015,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092,4,0.7,-10.0372,13.092,4,3.273,3.43665,70.0,9/13/2015,0.0,0.0,0.0,0.0,,
8265,CA-2014-131800,12/30/2014,1/4/2015,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,122.94,3,0.0,30.735,122.94,3,40.98,43.028999999999996,0.0,12/30/2014,0.0,0.0,0.0,0.0,,
8266,CA-2014-131800,12/30/2014,1/4/2015,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",35.448,7,0.2,12.8499,35.448,7,5.064,5.317200000000001,20.0,12/30/2014,0.0,0.0,0.0,0.0,,
8267,CA-2014-118304,4/29/2014,5/4/2014,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Dover,Delaware,19901,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,19.98,2,0.0,5.1948,19.98,2,9.99,10.489500000000001,0.0,4/29/2014,0.0,0.0,0.0,0.0,,
8268,CA-2017-121790,1/30/2017,2/6/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,69.375,1,0.5,-47.175,69.375,1,69.375,72.84375,50.0,1/30/2017,0.0,0.0,0.0,0.0,,
8269,CA-2017-121790,1/30/2017,2/6/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,4,0.2,2.772,31.68,4,7.92,8.316,20.0,1/30/2017,0.0,0.0,0.0,0.0,,
8270,CA-2017-121790,1/30/2017,2/6/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,2003.168,4,0.2,250.396,2003.168,4,500.792,525.8316,20.0,1/30/2017,0.0,0.0,0.0,0.0,,
8271,CA-2017-121790,1/30/2017,2/6/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",9.344,2,0.2,3.1536,9.344,2,4.672,4.9056,20.0,1/30/2017,0.0,0.0,0.0,0.0,,
8272,CA-2016-169670,12/25/2016,12/31/2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,8,0.1,313.2624,2563.056,8,320.382,336.40110000000004,10.0,12/25/2016,0.0,0.0,0.0,0.0,,
8273,CA-2016-139549,10/20/2016,10/25/2016,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,El Cajon,California,92020,West,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,4,0.2,4.8392,387.136,4,96.784,101.62320000000001,20.0,10/20/2016,0.0,0.0,0.0,0.0,,
8274,CA-2015-104059,6/13/2015,6/15/2015,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Springfield,Ohio,45503,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,3.424,1,0.2,0.2996,3.424,1,3.424,3.5952,20.0,6/13/2015,0.0,0.0,0.0,0.0,,
8275,CA-2017-164112,6/30/2017,7/4/2017,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Mount Vernon,New York,10550,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,0.0,282.2092,1085.42,7,155.06,162.81300000000002,0.0,6/30/2017,0.0,0.0,0.0,0.0,,
8276,CA-2015-143882,6/26/2015,6/30/2015,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Lakewood,Ohio,44107,East,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.056,9,0.2,15.6078,43.056,9,4.784,5.0232,20.0,6/26/2015,0.0,0.0,0.0,0.0,,
8277,US-2016-139262,2/21/2016,2/25/2016,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3,0.7,-2.7588,3.762,3,1.254,1.3167,70.0,2/21/2016,0.0,0.0,0.0,0.0,,
8278,US-2016-139262,2/21/2016,2/25/2016,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,34.86,2,0.7,-26.726,34.86,2,17.43,18.3015,70.0,2/21/2016,0.0,0.0,0.0,0.0,,
8279,US-2016-139262,2/21/2016,2/25/2016,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,432.456,3,0.2,32.4342,432.456,3,144.15200000000002,151.35960000000003,20.0,2/21/2016,0.0,0.0,0.0,0.0,,
8280,CA-2017-146192,4/22/2017,4/26/2017,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,675.06,3,0.0,87.7578,675.06,3,225.01999999999998,236.271,0.0,4/22/2017,0.0,0.0,0.0,0.0,,
8281,CA-2017-134810,5/9/2017,5/10/2017,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.232,3,0.2,22.0158,65.232,3,21.744,22.8312,20.0,5/9/2017,0.0,0.0,0.0,0.0,,
8282,CA-2017-134810,5/9/2017,5/10/2017,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.0,3,0.2,25.875,207.0,3,69.0,72.45,20.0,5/9/2017,0.0,0.0,0.0,0.0,,
8283,CA-2015-154284,12/21/2015,12/26/2015,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,600.53,2,0.3,137.264,600.53,2,300.265,315.27825,30.0,12/21/2015,0.0,0.0,0.0,0.0,,
8284,CA-2015-154284,12/21/2015,12/26/2015,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,2,0.2,14.2272,59.904,2,29.952,31.449600000000004,20.0,12/21/2015,0.0,0.0,0.0,0.0,,
8285,CA-2015-154284,12/21/2015,12/26/2015,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,637.44,8,0.2,135.456,637.44,8,79.68,83.66400000000002,20.0,12/21/2015,0.0,0.0,0.0,0.0,,
8286,CA-2015-154284,12/21/2015,12/26/2015,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.756,3,0.6,-33.6414,51.756,3,17.252,18.1146,60.0,12/21/2015,0.0,0.0,0.0,0.0,,
8287,CA-2014-156244,8/12/2014,8/16/2014,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,31.104,6,0.2,10.8864,31.104,6,5.184,5.4432,20.0,8/12/2014,0.0,0.0,0.0,0.0,,
8288,CA-2014-156244,8/12/2014,8/16/2014,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,5,0.2,4.1965,47.96,5,9.592,10.0716,20.0,8/12/2014,0.0,0.0,0.0,0.0,,
8289,CA-2014-156244,8/12/2014,8/16/2014,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,158.928,7,0.2,41.7186,158.928,7,22.704,23.8392,20.0,8/12/2014,0.0,0.0,0.0,0.0,,
8290,CA-2014-156244,8/12/2014,8/16/2014,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.248,6,0.2,15.8436,211.248,6,35.208,36.9684,20.0,8/12/2014,0.0,0.0,0.0,0.0,,
8291,CA-2014-156244,8/12/2014,8/16/2014,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,2,0.2,-1.041,5.552,2,2.776,2.9148,20.0,8/12/2014,0.0,0.0,0.0,0.0,,
8292,CA-2014-156244,8/12/2014,8/16/2014,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,2.952,1,0.2,0.9963,2.952,1,2.952,3.0996,20.0,8/12/2014,0.0,0.0,0.0,0.0,,
8293,CA-2015-106362,12/11/2015,12/15/2015,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Troy,Ohio,45373,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,3,0.7,-7.5768,10.332,3,3.4440000000000004,3.6162000000000005,70.0,12/11/2015,0.0,0.0,0.0,0.0,,
8294,US-2017-168802,11/3/2017,11/7/2017,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,18.368,4,0.2,5.9696,18.368,4,4.592,4.8216,20.0,11/3/2017,0.0,0.0,0.0,0.0,,
8295,US-2017-146906,3/13/2017,3/17/2017,Standard Class,MT-17815,Meg Tillman,Consumer,United States,New York City,New York,10011,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2,0.0,74.975,299.9,2,149.95,157.4475,0.0,3/13/2017,0.0,0.0,0.0,0.0,,
8296,CA-2016-166380,5/30/2016,6/3/2016,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,9,0.0,12.744,26.55,9,2.95,3.0975,0.0,5/30/2016,0.0,0.0,0.0,0.0,,
8297,CA-2016-166380,5/30/2016,6/3/2016,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98,2,0.0,26.8752,111.98,2,55.99,58.789500000000004,0.0,5/30/2016,0.0,0.0,0.0,0.0,,
8298,US-2015-158911,7/5/2015,7/11/2015,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928,2,0.2,0.7392,4.928,2,2.464,2.5872,20.0,7/5/2015,0.0,0.0,0.0,0.0,,
8299,US-2015-158911,7/5/2015,7/11/2015,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784,3,0.2,4.2717,11.784,3,3.9280000000000004,4.1244000000000005,20.0,7/5/2015,0.0,0.0,0.0,0.0,,
8300,US-2014-103338,3/11/2014,3/15/2014,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,0.0,2.0748,7.98,3,2.66,2.793,0.0,3/11/2014,0.0,0.0,0.0,0.0,,
8301,CA-2015-109169,4/20/2015,4/24/2015,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Detroit,Michigan,48234,Central,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2,0.0,81.432,180.96,2,90.48,95.004,0.0,4/20/2015,0.0,0.0,0.0,0.0,,
8302,US-2017-167318,7/26/2017,8/1/2017,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0.0,659.98,1649.95,5,329.99,346.4895,0.0,7/26/2017,0.0,0.0,0.0,0.0,,
8303,US-2017-167318,7/26/2017,8/1/2017,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",362.352,3,0.2,45.294,362.352,3,120.78399999999999,126.8232,20.0,7/26/2017,0.0,0.0,0.0,0.0,,
8304,US-2014-120313,10/31/2014,11/2/2014,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,San Francisco,California,94110,West,TEC-PH-10003092,Technology,Phones,Motorola L804,73.584,2,0.2,8.2782,73.584,2,36.792,38.631600000000006,20.0,10/31/2014,0.0,0.0,0.0,0.0,,
8305,CA-2017-135419,11/3/2017,11/9/2017,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Bakersfield,California,93309,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,4,0.2,36.4776,486.368,4,121.592,127.6716,20.0,11/3/2017,0.0,0.0,0.0,0.0,,
8306,CA-2016-128671,8/11/2016,8/16/2016,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,32.4,5,0.0,15.552,32.4,5,6.4799999999999995,6.803999999999999,0.0,8/11/2016,0.0,0.0,0.0,0.0,,
8307,CA-2016-128671,8/11/2016,8/16/2016,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,41.86,7,0.0,19.2556,41.86,7,5.9799999999999995,6.279,0.0,8/11/2016,0.0,0.0,0.0,0.0,,
8308,CA-2016-128671,8/11/2016,8/16/2016,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2,0.0,35.6776,77.56,2,38.78,40.719,0.0,8/11/2016,0.0,0.0,0.0,0.0,,
8309,CA-2016-149335,7/25/2016,7/25/2016,Same Day,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94122,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,37.17,9,0.0,11.151,37.17,9,4.13,4.3365,0.0,7/25/2016,0.0,0.0,0.0,0.0,,
8310,CA-2014-168312,3/1/2014,3/7/2014,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.352,3,0.2,8.5845,137.352,3,45.784,48.0732,20.0,3/1/2014,0.0,0.0,0.0,0.0,,
8311,CA-2014-168312,3/1/2014,3/7/2014,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.509,3,0.3,-43.0296,376.509,3,125.503,131.77815,30.0,3/1/2014,0.0,0.0,0.0,0.0,,
8312,US-2017-105935,1/26/2017,1/31/2017,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,62.72,4,0.0,24.4608,62.72,4,15.68,16.464,0.0,1/26/2017,0.0,0.0,0.0,0.0,,
8313,US-2017-105935,1/26/2017,1/31/2017,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,2939.93,7,0.0,764.3818,2939.93,7,419.98999999999995,440.98949999999996,0.0,1/26/2017,0.0,0.0,0.0,0.0,,
8314,CA-2014-161508,7/12/2014,7/16/2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,3,0.3,-14.6388,512.358,3,170.78599999999997,179.32529999999997,30.0,7/12/2014,0.0,0.0,0.0,0.0,,
8315,CA-2014-161508,7/12/2014,7/16/2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.488,2,0.2,0.5668,3.488,2,1.744,1.8312000000000002,20.0,7/12/2014,0.0,0.0,0.0,0.0,,
8316,CA-2014-161508,7/12/2014,7/16/2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,22.288,7,0.2,3.9004,22.288,7,3.184,3.3432000000000004,20.0,7/12/2014,0.0,0.0,0.0,0.0,,
8317,CA-2014-161508,7/12/2014,7/16/2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,16.032,3,0.2,5.6112,16.032,3,5.344,5.6112,20.0,7/12/2014,0.0,0.0,0.0,0.0,,
8318,CA-2017-130904,4/11/2017,4/16/2017,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,1.752,1,0.2,0.1533,1.752,1,1.752,1.8396000000000001,20.0,4/11/2017,0.0,0.0,0.0,0.0,,
8319,CA-2017-130904,4/11/2017,4/16/2017,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,20.992,8,0.2,2.3616,20.992,8,2.624,2.7552000000000003,20.0,4/11/2017,0.0,0.0,0.0,0.0,,
8320,CA-2017-133620,11/13/2017,11/18/2017,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10009,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,0.0,3.363,11.21,1,11.21,11.770500000000002,0.0,11/13/2017,0.0,0.0,0.0,0.0,,
8321,CA-2015-142937,12/5/2015,12/6/2015,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2,0.2,4.504,45.04,2,22.52,23.646,20.0,12/5/2015,0.0,0.0,0.0,0.0,,
8322,US-2016-149790,9/26/2016,10/1/2016,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,15.624,2,0.8,-24.9984,15.624,2,7.812,8.2026,80.0,9/26/2016,0.0,0.0,0.0,0.0,,
